level1	MM-ED-DNA-A-12-2023.reads.qc	MM-ED-DNA-A-4-2023.reads.qc	MM-ED-DNA-A-9-2022.reads.qc	MM-ED-DNA-O-12-2023.reads.qc	MM-ED-DNA-O-4-2023.reads.qc	MM-ED-DNA-O-9-2022.reads.qc	MM-HC-DNA-A-12-2023.reads.qc	MM-HC-DNA-A-4-2023.reads.qc	MM-HC-DNA-A-9-2022.reads.qc	MM-HC-DNA-O-12-2023.reads.qc	MM-HC-DNA-O-4-2023.reads.qc	MM-HC-DNA-O-9-2022.reads.qc	ZH-ED-DNA-A-12-2023.reads.qc	ZH-ED-DNA-A-4-2023.reads.qc	ZH-ED-DNA-A-9-2022.reads.qc	ZH-ED-DNA-O-12-2023.reads.qc	ZH-ED-DNA-O-4-2023.reads.qc	ZH-ED-DNA-O-9-2022.reads.qc	ZH-HC-DNA-A-12-2023.reads.qc	ZH-HC-DNA-A-4-2023.reads.qc	ZH-HC-DNA-A-9-2022.reads.qc	ZH-HC-DNA-O-12-2023.reads.qc	ZH-HC-DNA-O-4-2023.reads.qc	ZH-HC-DNA-O-9-2022.reads.qc
BAC0287|nrsD/nreB|tr|F7UKI9|F7UKI9_SYNYG	0	0	0	0	0	0	9.95641056568549e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0290|opmD/nmpC|sp|P37592|OMPD_SALTY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90182325766604e-05	0	0	0
BAC0291|oprJ|sp|Q51397|OPRJ_PSEAE	5.99054164272425e-05	5.95511116104408e-05	0.000182749143450967	0.000106675679377924	7.22537083484502e-05	7.00027259643721e-05	0	8.36384882757624e-06	0	0	0	0	0	1.12382903301438e-05	0	0	1.26460254417007e-05	0	9.78567951642304e-06	0	0	2.03055178124616e-05	0	1.0234921258647e-05
BAC0292|oprM/oprK|sp|Q51487|OPRM_PSEAE	0	2.49213545879793e-05	7.68035443851839e-06	0	5.82276537818106e-06	8.72938293682553e-06	0	0	8.96275591138751e-06	0	0	0	2.30357355309831e-05	0	0	1.03043341102437e-05	0	2.62925228581271e-05	0	0	0	0	0	0
BAC0293|ruvB|tr|B5L348|B5L348_9PSED	0.0151308646259417	0.0152489248981956	0.0304704500009486	0.0140420092680269	0.0150992897323862	0.033736701301043	0.00826669180625586	0.00561629975615262	0.00641660402092641	0.00829955228622252	0.00538806865618037	0.00602645227011522	0.00838025386702127	0.0089300479714229	0.0121540158576785	0.00732450122049411	0.00957442690699137	0.00993749822352011	0.00878040019273381	0.00775437550067782	0.0114780617572128	0.00841239055307851	0.00861673255701862	0.0132422571953056
BAC0295|oqxB|tr|Q69HW2|Q69HW2_ECOLX	0.000264267289264535	6.0664510722996e-05	6.09003342819343e-05	0.000166797782577829	6.03148821412842e-05	7.76590847154104e-05	5.45913547177452e-05	2.31418865665862e-05	3.27055231185536e-05	0.000125443725926449	5.40914634000657e-05	4.41003374287016e-05	0.000356124859890067	0.000305762412670287	0.000263786935896191	0.000237029125490205	0.000257849055064129	0.000219347096672101	0.000157236712678542	0.000205838047505471	0.000298630776908209	0.00014616329027791	0.000148457234692471	0.000151464747673347
BAC0296|ostA/lptD|sp|P31554|LPTD_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23022579697638e-06	0	0	0	1.99640998561213e-05	0	0	1.80092838963377e-05
BAC0298|pbrA|tr|Q58AJ6|Q58AJ6_RALME	0.0108907268453282	0.00844264690593538	0.0030001214304841	0.00926757242441252	0.00812672322394694	0.00312778270034474	0.00581955598403345	0.00697845898714517	0.0262010924532138	0.00682413271802996	0.009310241708823	0.0299173462846556	0.00605587693447977	0.00673020643129742	0.00510327850521963	0.00611999493739129	0.00642217188747492	0.00502907151274113	0.00632122835766713	0.00331660512624752	0.00170190299743633	0.0061110470396835	0.00254068854559609	0.00216533401518469
BAC0299|pbrB/pbrC|tr|Q58AJ7|Q58AJ7_RALME	0.000200519664163034	0.000195820587865882	0.000147836990085471	7.37531246356418e-05	0.000212986348120896	0.000138129073912093	0.000116540527303421	8.24708608495662e-05	2.42845621062734e-05	9.82537836897547e-05	6.8499088010844e-05	0	0.000536898623333718	0.000262240168235591	0.000117766669746142	0.000389633033308258	0.000247550478720228	9.52283342715258e-05	0.000169919729683806	8.10412483025615e-05	2.87556094661901e-05	0.000167015122928161	7.36418104886918e-05	2.73884205748153e-05
BAC0301|pbrR|tr|D8IQ72|D8IQ72_HERSS	3.02395405626085e-05	0.000178885483232516	4.29406483225775e-05	2.97594742234846e-05	0.000368527363367998	4.96760084991618e-05	0	2.67085572560601e-05	0	0	0	0	0.000148964423100357	0.000723494159557863	4.90177361817831e-05	0.000242106054550236	0.001325615035033	0.000366074194106998	6.11090315520391e-05	0.00012737312294188	0	6.55248372693497e-05	0	0
BAC0302|pbrT|tr|Q5GR69|Q5GR69_ALCXX	0.000107528801068903	0.000122978973350539	9.64501653372868e-05	9.64846175432126e-05	0.000130186296841956	9.28737063661277e-05	7.0327027011588e-06	0	3.33955130577636e-05	9.84108640793466e-06	0	1.33133094124382e-05	0.000192900965773786	0.000109029968300717	0.000149859188377437	0.000408445994169868	7.08583249568252e-05	0.000166885550010412	1.60378140166336e-05	2.87223343494538e-05	0	2.38892635877837e-05	3.47204266267472e-05	0
BAC0308|pcoR|sp|Q47456|PCOR_ECOLX	0.00528726557143646	0.00641352163036453	0.0155893919968415	0.00448199198729237	0.00553721580189397	0.0159181533871836	0.000314896265028933	0.000134493360172638	0.000263508989615993	0.000171876875759314	0.000374434879092336	0.000183242093323299	0.000445924744968109	0.000288212420019824	0.00131831498622961	0.000345458626996866	0.000332122386143472	0.00105171674270559	0.000755873982391473	0.000430302515346566	0.000567062488281253	0.000488808762538913	0.000346395686234245	0.000323653571065255
BAC0312|pitA|sp|P0AFJ7|PITA_ECOLI	0	2.22843856055238e-05	0	0	0	0	0	1.72789960465493e-05	0	2.5356363490241e-05	1.22222510137201e-05	0	0	1.07878578519817e-05	7.83765448691795e-06	0	0	0	0	0	3.13664414573128e-05	0	0	9.62820989425671e-06
BAC0313|pmpM|sp|Q9I3Y3|PMPM_PSEAE	0	0	0	0	6.17235466401146e-06	0	0	0	0	0	0	8.60864543375035e-06	0	0	0	0	0	0	0	0	0	0	0	0
BAC0315|pstA|sp|P07654|PSTA_ECOLI	0.000360449282705006	0.000521041537172868	7.86522783505367e-05	0.000204393168635276	0.000453892764665198	0.000140457540923037	0.000198641182502959	0.000145057124639075	1.43918847455489e-05	0.0002539114282665	0.000231370274134373	0	0.000355105138492475	0.000463022877009512	0.000182072420729848	0.000388702381158636	0.000389712313413584	0.000169685024967939	0.000153781365872089	0.000213791224157059	0.000137340549817387	0.000134895938212871	0.000243475139634718	0.000144757055582688
BAC0316|pstB|sp|P0AAH0|PSTB_ECOLI	0.00450753835048458	0.00782118410494462	0.00413684460657713	0.00440072629008927	0.00701416179267678	0.00593812368133441	0.00903719399975125	0.00944163991343796	0.0184783708769075	0.00881217593407783	0.011490321868444	0.0204102552049894	0.00853872046054984	0.0108094310491196	0.00926128421811912	0.00790325497388582	0.0116399090695665	0.00914594792587016	0.00523125842484636	0.00576919768448072	0.00570027837696912	0.00462832903328857	0.0051663184226982	0.00531876520239661
BAC0317|pstC|sp|P0AGH8|PSTC_ECOLI	0.00208898884205508	0.00302285093880583	0.000864586608028329	0.00125643614910063	0.00281933227556845	0.000959296245632503	0.00126477040290374	0.000917890515485288	0.00029161267587552	0.000969785519062258	0.00107264540673943	0.000266761785581908	0.00450116813291456	0.00454141355566624	0.00632182655692022	0.00457878523689958	0.00460273442689839	0.00677799349872746	0.001945793240695	0.00179204610199614	0.00101226147311965	0.00118365791462266	0.00144610777397833	0.00105365915521966
BAC0318|pstS|sp|P0AG82|PSTS_ECOLI	0	0.00010305268230275	0	2.74500131196821e-05	0	0	2.56104202412141e-05	1.00685689580523e-05	0	8.99593943318222e-05	3.67226833805776e-05	2.47460176759374e-05	5.89786298254776e-05	3.01829296884086e-05	0	4.5257667831022e-05	0	1.22850419905507e-05	0	0	0	0	0	4.16573127505847e-05
BAC0322|qacE|sp|P0AGC9|QACE_ECOLX	0.0030702695581107	0.00578191285484949	0.0014998655805115	0.00280527654986755	0.00664168608378185	0.00166963733111594	0.00100275951298625	0.00130164628840799	0.000410192746224528	0.000741915670104685	0.00097374534937092	0.000361388271124566	0.00237645238058292	0.00374177241881725	0.00135604675384904	0.0020475024129603	0.00430246276572118	0.000854067971171648	0.00326882815471548	0.000728765414811764	0.000374345752323493	0.0036401653204606	0.000615398796153695	0.000260279630291717
BAC0323|qacEdelta1|tr|Q7BQY4|Q7BQY4_PSEAI	7.88857579894135e-05	4.83474279006799e-05	5.39851000388612e-05	4.04684802113991e-05	7.68055610800034e-05	3.60789192162885e-05	0	0	0	4.9511055841162e-05	0	0	0.000522432903552939	0.000641295935943499	0.000193168877090098	0.000189281159520727	0.000659563138651603	0.000109377206151895	0.000326981626338233	0.000166138856011147	0.000180861812014323	0.000640113559737261	0.000185202092601711	0.00016796484777908
BAC0324|qacF|sp|Q9X2N9|QACF_ENTAE	0.045682921737483	0.0473123534215335	0.0547331004079223	0.0411509634862073	0.0490602052483648	0.0605149235354304	0.00431648111698851	0.00348610012643575	0.000848838168487753	0.00361985831599913	0.00432814214008641	0.000926107086002735	0.00320556790804317	0.00422625511494975	0.00327954254260711	0.00354173494312856	0.0037841081809807	0.00296045352149434	0.00368642758004269	0.00372653689415095	0.00732934604357859	0.00426469892568409	0.00429941880033908	0.00707300981631773
BAC0330|rcnA/yohM|sp|P76425|RCNA_ECOLI	0	0	0	0	1.0087427829416e-05	0	0	0	0	0	0	0	0	0	1.14189477050279e-05	0	2.21074678342139e-05	0	1.63467673154716e-05	1.84470401665334e-05	0	0	4.07561519623611e-05	0
BAC0331|rcnB/yohN|sp|P64534|RCNB_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80637595369541e-05	0	0	0	0	0	0	0	0	0	0
BAC0334|robA|sp|P0ACI0|ROB_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81740487763859e-05	0	0	1.6285211735558e-05
BAC0335|rpoS|sp|P35540|RPOS_SHIFL	0.0155832241094921	0.0169582266045567	0.0187257441691047	0.0134455837262914	0.0159368055995607	0.0209429535831694	0.0111123096044401	0.0102276355666413	0.0221591021693586	0.0110240616779586	0.012563586694335	0.0247920296590818	0.00706268243474885	0.00796770128279317	0.0114613327627367	0.00796082668944375	0.00803030613034437	0.00872258646334799	0.00685488036268406	0.0056080321349134	0.00662744775797204	0.00603281468135656	0.00572383676218462	0.00612073103197417
BAC0337|sdeB|tr|Q84GI9|Q84GI9_SERMA	0.000280093414828696	0.000105514682667673	7.14516259587888e-05	0.000223699516658883	7.68434875342204e-05	4.16500787592282e-05	6.72665922759476e-05	4.71650428684006e-05	8.22056781442734e-06	6.42913381377966e-05	7.35421715425597e-05	4.00543692924359e-05	0.000395364174812436	0.000259748124892431	0.000374289548056351	0.000429381154026513	0.000283616568056263	0.000445170956725128	0.000311096544776026	0.000249683067212217	0.000179390880082511	0.000243488605540653	0.000110837278062884	0.000162668383770455
BAC0338|sdeX|tr|Q7WSD6|Q7WSD6_SERMA	0	0	0	0	2.26278002731761e-05	0	0	4.43221992301031e-05	0	0	3.16842938439854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0339|sdeY|tr|Q7WSD5|Q7WSD5_SERMA	0.000537038628367511	0.000560066541094936	0.000137929105498908	0.000582694565843155	0.000492865138728465	0.000168141536855188	0.000233000098471492	9.33910065804195e-05	4.855664689234e-05	0.000253417672962243	0.000142776814643881	4.42246350962654e-05	0.00025143658086562	0.000361812640393272	0.000233617437103393	0.000197811841111585	0.000350822184304987	0.000192065929015243	0.000247870569011628	0.000116864017922752	0.000122836856678317	0.00016862436565361	0.000101214155681116	5.48560617001039e-05
BAC0341|silA|sp|Q9ZHC9|SILA_SALTM	0.00278038424211256	0.00201370727849683	0.000707614334884376	0.002728505635191	0.0020248058980933	0.000570586786554065	0.00315331659365734	0.00307194392726393	0.00669511195827201	0.00342229950637111	0.00393923874216172	0.00707435502520705	0.00253113622402665	0.00294634514950806	0.00315909437677159	0.00256916590207469	0.00272062364818523	0.00319169323888692	0.0016682996203824	0.00141689673671185	0.00142263158908126	0.00164281020921008	0.00113192217685849	0.00122217011252705
BAC0342|silB|sp|Q9ZHD0|SILB_SALTM	0	0	0	0	0	0	0	0	0	0	0	0	2.01494354929292e-05	4.85734589404158e-05	7.74921658093998e-05	6.97339820018815e-05	3.55239513469492e-05	3.95406932905167e-05	0	1.88074009511819e-05	2.39407167183629e-05	0	0	6.72672348117731e-05
BAC0343|silC|sp|Q9ZHD2|SILC_SALTM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35223131630251e-05	0	0	5.2534674137714e-05
BAC0346|silP|sp|Q9ZHC7|SILP_SALTM	0.00191434385703375	0.0017062417516405	0.000844315663115365	0.00182081600253713	0.00169451222890966	0.000810886576842907	0.00310540979210559	0.0036449105515588	0.00463159766053576	0.00312067196882126	0.00360271985410583	0.0048872336869303	0.00661482505032493	0.00734903282811987	0.00614253190104863	0.00624484609174904	0.00720152747745916	0.0056909057397857	0.00521675208397827	0.00669278138866861	0.00430879832420866	0.00579082707405816	0.00531296377044742	0.00487075605025766
BAC0347|silR|sp|Q9ZHD3|SILR_SALTM	0	0	0	0	2.16098711357093e-05	1.41125024145346e-05	0	1.45155202478588e-05	0.000159387675957508	0	0	0.000160175753868397	0	0	1.71534631095266e-05	0	2.77228658424468e-05	0	0	0	4.51513517056844e-05	0	0	0.000171158408648333
BAC0348|silS|sp|Q9ZHD4|SILS_SALTM	8.92821707626662e-06	0	0	1.71990625462153e-05	1.08807615376345e-05	0	0	0	0	0	0	0	0.000139923671762028	9.74814277932591e-06	2.18763602763427e-05	0.000197982356830441	1.19230635288189e-05	3.17666679353246e-05	0	0	4.22720329688172e-05	8.24004492823814e-06	0	6.78659712400332e-05
BAC0349|sitA|tr|Q9XCS2|Q9XCS2_SALTI	0.000103133429502553	0.000240944558718143	2.28994174345169e-05	8.7192041673272e-05	0.000177893910791858	0	9.68437749012031e-05	0.000117075999376172	0.00012000395513224	7.75763392250774e-05	0.000137058686555563	5.24211558114756e-05	8.9707581659633e-05	0.000152492914192524	3.69300000532443e-05	3.20429129198688e-05	6.38989334007871e-05	7.84993221766231e-05	0.000110310453751725	0.000165720951004267	0.000349234904768839	8.15703660678892e-05	0.000254408758485753	0.000331121514844505
BAC0350|sitB|tr|Q9XCS1|Q9XCS1_SALTM	0.00015567656453039	0.000408208136670576	0.000123369795922141	0.000203870141395394	0.000427424832573252	0.000148879146351134	9.53472193137876e-05	0.00013909377644102	0.000135662637278518	0.000106598895156592	0.000179187862751896	1.56815423367662e-05	0.000243875373095449	0.00012895876404992	5.61577992262654e-05	0.000277441155363883	0.000248896498827242	0.000153476238870962	0.000479226671012495	0.000773540478590577	0.000644128231599461	0.000462034108950543	0.000844676289879043	0.00078440436526271
BAC0351|sitC|tr|Q9XCS0|Q9XCS0_SALTM	0.000131706116922884	0.000267094182108651	4.04298378131943e-05	1.6272290994094e-05	0.000356103991092709	5.62526320019911e-05	0.000154916178382169	7.21715727008921e-05	0.000103353737747399	0.000130509912153179	6.53073119616413e-05	5.98749798312891e-05	0.000216048373020891	0.000166011553220226	5.41521635396131e-05	0.000134744981280766	0.000226072216297365	8.91739411621794e-05	0.000304112611327595	0.000559881859085185	0.000344154209112159	0.00035690702992538	0.000372749401647254	0.000465911508912597
BAC0352|sitD|tr|Q9XCR9|Q9XCR9_SALTM	0	0	1.23835502083824e-05	1.68399016656206e-05	0	0	0	0	0	0	0	0	0	3.81783054477933e-05	0	3.93822068043198e-05	4.57623902470176e-05	1.50731366267041e-05	0	4.91109924660518e-05	3.61328446346402e-05	5.19173965509586e-05	7.59339229586083e-05	0.000135949515433386
BAC0353|smdA|tr|A7VN01|A7VN01_SERMA	0	0	1.8777177879422e-05	8.03528302826564e-06	1.9113646080662e-05	1.37543170740642e-05	2.46769327014011e-05	0	0	8.5636720011034e-06	9.67465617995929e-06	0	0	7.46899437542109e-06	0	0	2.09446016897673e-05	7.04547730857648e-06	0	0	1.75965383939485e-05	0	0	2.22314265958551e-05
BAC0354|smdB|tr|A7VN02|A7VN02_SERMA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.69468597035139e-06	0	0	2.45126364144597e-05
BAC0355|ruvB|sp|Q51426|RUVB_PSEAE	0.0326143305687481	0.0333401527842082	0.0358753419647098	0.0263623359833515	0.0336372258441719	0.0405667891139438	0.0176660318071053	0.0188737227277315	0.0292768651006846	0.0190888719287351	0.0208325049481924	0.0331879032419896	0.0146860326533925	0.0184549980550774	0.0262236296246927	0.0170047826601518	0.0180212016859976	0.0218490184060873	0.0145260208265746	0.0135497639644679	0.0154677253576841	0.0133990264492504	0.0109418403089508	0.0135142621395901
BAC0356|recG|tr|Q9HTL3|Q9HTL3_PSEAE	0.00233831771059068	0.00321027620933856	0.00230295085131407	0.00239545578455626	0.00346490039202588	0.00246157987122869	0.00290751623268983	0.00384155028915618	0.00698957212220239	0.00329559408420524	0.00419134107615055	0.00794384075572452	0.00090245805512451	0.000985948384346823	0.00188055774360616	0.000847800314497335	0.000993630038910213	0.00165975093459188	0.000700952991506829	0.000736741147101401	0.000984179184484377	0.000695045702854829	0.000411853177023619	0.000963903555215193
BAC0357|recG|tr|B5L350|B5L350_9PSED	0.0196367384431019	0.0211814420504613	0.0229860812910257	0.0188298080765944	0.0213285981882346	0.0249688162911926	0.0114362565463459	0.0138120758050779	0.0264282600323669	0.0130648532850834	0.0141819048465273	0.0268327991034573	0.00917727249457558	0.00845015118439644	0.0159307642590795	0.00986777235391915	0.010258659908785	0.0141581830358462	0.00762661012223985	0.00552105722153446	0.0087800949944411	0.00713396415382443	0.00433713653136969	0.0053299270972979
BAC0358|oscA|tr|B6CM35|B6CM35_9PSED	0	0	0	7.91475378284166e-05	0	0	0	0	0	0	0.000105883737080666	0	9.12027080206269e-05	0	0	0	0	0	0	0	0	0	0	0
BAC0358|smeD|tr|I0KSX9|I0KSX9_STEMA	0.000261284046132448	0.000203697285063778	2.77718400104738e-05	9.08790510496844e-05	0.000199168258893707	4.12629512221926e-05	4.61521114763546e-05	0	0	0.000107581129513862	1.58019384272668e-05	0	1.44674346479421e-05	2.70523332865862e-05	6.67052031418584e-05	0	6.61760287432009e-05	0	2.64373405999246e-05	1.25720792525826e-05	1.33307109045064e-05	5.19708417428218e-05	1.43176538868245e-05	0
BAC0359|smeE|tr|I0KSX8|I0KSX8_STEMA	0.00330675444187354	0.00251243917393485	0.00391107126015913	0.00344100008981182	0.00233665144503376	0.00380996856050854	0.0009981281647367	0.000456736427491279	0.000510263482890539	0.00102232395847922	0.000575193039433585	0.000371148503806248	0.000781580899263305	0.000971760484742683	0.00115878108840947	0.000736825942306206	0.000741353416019949	0.00106465799616791	0.000400927862712215	0.000320571245010927	0.00013403465822866	0.000379996802673813	0.000251062420958307	8.71141386421567e-05
BAC0360|smeF|tr|Q9F239|Q9F239_STEMA	0.000853608228887591	0.00113502330736789	0.00237040638692629	0.000784477784810924	0.00112358209707574	0.00254461137956836	2.65424160421954e-05	0	0	2.30791879278664e-05	1.0361155388151e-05	2.47481851470485e-05	0.000206722876280659	0.000481248190769667	0.000432055244721634	0.000306958103575919	0.000344468506318084	0.000449560227594126	5.65520812378044e-05	7.57088696551468e-05	4.59858034189103e-05	3.86680906632428e-05	9.33851637327035e-05	3.49278767794018e-05
BAC0362|smeT|tr|Q5MXJ5|Q5MXJ5_STEMA	0	0	0	0	2.68877915500773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0363|smfY|tr|Q2AAU2|Q2AAU2_SERMA	2.91796808889412e-05	0	0	0	3.59289654392714e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04163121963703e-05	0	0	0	0	0
BAC0364|smrA|tr|C7SLZ1|C7SLZ1_STEMA	0.00539785498111167	0.00585558684147907	0.00186846524367083	0.0046417306185064	0.00642811668015829	0.00178608755968344	0.00234301407901598	0.00162792749376478	0.000903022636244504	0.00264630731506294	0.00183217052726859	0.0010836570078405	0.00330011766030375	0.00382661906551864	0.00344987750497391	0.00340201062966289	0.00379680554274677	0.00374379194859018	0.00381015039405919	0.0038642811355175	0.00358275749197026	0.00394626017898809	0.00291796277073311	0.0031065949113591
BAC0368|sodA|sp|P00448|SODM_ECOLI	0.000532287396142159	0.000346763712248809	0.00064644536660612	0.000363310251313353	0.000379183388860066	0.000387203221587134	0.000707964428472236	0.000692094368322664	0.000881626271161255	0.000551564912267184	0.000672310330589857	0.000666291551616732	2.15831651262406e-05	0	3.07563258938579e-05	9.21887755591217e-05	7.79873823092131e-05	3.53727422640545e-05	0.000283161884949872	0.000264011173303788	0.000408455570601631	0.000177429967423831	0.000347612324424046	0.000508815695671017
BAC0370|soxR|sp|P0ACS2|SOXR_ECOLI	0	0	0	0	3.6675859849582e-05	2.2543348012828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73022669428928e-05
BAC0372|srpA|sp|O31099|SRPA_PSEPU	5.00780008178868e-05	1.45548539491576e-05	7.67909783602518e-05	3.63001272972214e-05	7.70736433176299e-06	1.06397923962983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2649518556716e-05	0	0	0
BAC0378|sugE|sp|P69937|SUGE_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57576190991731e-05	0	0	8.17904428268852e-05	4.86094569163948e-05	0	0	0	0	0
BAC0379|tbtA|tr|Q71UZ7|Q71UZ7_PSEST	0	0	0	0	7.70736433176299e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0380|tbtB|tr|Q71UZ6|Q71UZ6_PSEST	2.30963321073211e-05	9.04780976248384e-05	2.89344136800063e-05	2.65136685038979e-05	5.64670377095055e-05	2.40425232339394e-05	1.31484982982349e-05	0	0	1.16125357231024e-05	0	8.0185324377018e-06	1.60215082206407e-05	5.14640637489375e-06	2.57242909867378e-05	2.580023999496e-05	0	0	1.44394385131328e-05	0	0	0	5.50313695653887e-06	4.59318999735573e-06
BAC0381|tbtM|tr|Q71UZ5|Q71UZ5_PSEST	9.94358293984204e-06	0	0	0	0	0	3.80076212158215e-05	8.78249964576328e-06	3.54330127606072e-05	2.63157502685168e-05	0	0	0	0	7.88771009540583e-06	0	0	2.64251653518234e-05	0	0	1.08135590219496e-05	0	0	0
BAC0382|tbtR|tr|Q71UZ4|Q71UZ4_PSEST	0	0	0	0	1.13676184352643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0385|tehB|sp|P25397|TEHB_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48859252938677e-05
BAC0388|terC|sp|P18780|TERC_ALCSP	0	0	0	0	0	0	0	0	0	0	0	0	1.54860089485891e-05	0	0	0	0	0	0	0	0	0	0	0
BAC0389|terD|sp|P18781|TERD_ALCSP	0.000126854050933497	0.00225684282583252	0.000139443935158972	0.000315106134979384	0.00196812889624774	4.41015700454206e-05	0	2.26805003872793e-05	0	0	3.3088667837708e-05	0	2.96883815171311e-05	0	0	2.89213081219223e-05	0	0	0.000133459000015995	0.000129521280769272	0.000108328689487745	0.000181835689362372	8.93422820025427e-05	0.000100093265359044
BAC0390|terE|sp|P18782|TERE_ALCSP	0.000468255121049725	0.00161495596861957	7.39468680506128e-05	0.000180008850432797	0.000989059324859709	3.94558968029397e-05	2.223033641793e-05	0	0	3.04727731704185e-05	0	0	2.50688071784446e-05	0	0.000132686976631094	0	0	0.000105368617444758	9.98002686877364e-05	5.18680547174612e-05	0.000129795059973259	5.09232619485293e-05	8.86045387132283e-05	4.87685960078255e-05
BAC0393|tolC|sp|P02930|TOLC_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15351080837152e-05	0	0	2.94350522461666e-05
BAC0395|trgB|tr|O07841|O07841_RHOSH	2.62224126280599e-05	4.75438695422199e-05	0	7.70866324112778e-05	9.58712639858938e-05	0	0	0	0	0	0	0	0.000138004097662791	0	0	0.000136899532738894	1.82387275279255e-05	3.50834519302765e-05	5.53997767784792e-05	9.57692653698343e-05	2.90986154923852e-05	3.91379308482092e-05	0.000137768061098345	1.35804079858502e-05
BAC0399|troA|sp|P96116|TROA_TREPA	1.34464360209228e-05	0	0	1.29514152810136e-05	3.14085821052271e-05	2.19935102564176e-05	8.45123080281299e-05	0	5.78650653564742e-05	5.09399463416284e-05	0	2.35441338330761e-05	7.95802850017645e-05	0	0	0	0	0	5.47870966172724e-05	1.31285428717666e-05	7.50328585196505e-05	1.49584906509778e-05	6.01793040456419e-05	7.00361040413134e-05
BAC0400|troB|sp|P96117|TROB_TREPA	0.000624635818666174	0.00105873596812579	0.000490127881931766	0.000655198790594637	0.000758754952733597	0.00033328849687258	0.0015806230659759	0.000719009378893936	0.000522286068722005	0.00133806006761376	0.00108383548617758	0.000542933399475997	0.00113531942456128	0.0009050152953653	0.00049166726261363	0.00120410060930344	0.000797527444146102	0.000572663547065432	0.00190313072459999	0.00193856755020446	0.00153027540401919	0.0018063208488314	0.00143214546450299	0.00121236182206252
